# Generalized Lomb-Scargle periodogram
# Parameters:
#    Data file: fakeGLS_it1
#    ofac     : 10
#    hifac    : 1
#    norm     : ZK
# 1) Frequency, 2) Normalized power 3) Window function
0.001000  0.023191  0.944590
0.001841  0.023968  0.821539
0.002682  0.025255  0.650707
0.003523  0.027123  0.460555
0.004363  0.029669  0.280701
0.005204  0.033006  0.135953
0.006045  0.037253  0.041765
0.006886  0.042487  0.002079
0.007727  0.048686  0.009893
0.008568  0.055645  0.050171
0.009409  0.062905  0.104206
0.010249  0.069765  0.154237
0.011090  0.075409  0.187178
0.011931  0.079157  0.196691
0.012772  0.080908  0.183304
0.013613  0.081701  0.152860
0.014454  0.083109  0.113947
0.015294  0.085081  0.075150
0.016135  0.085517  0.042885
0.016976  0.081834  0.020298
0.017817  0.072417  0.007321
0.018658  0.057984  0.001640
0.019499  0.041899  0.000100
0.020340  0.028238  0.000022
0.021180  0.019752  0.000015
0.022021  0.018044  0.000121
0.022862  0.024839  0.001360
0.023703  0.041861  0.004944
0.024544  0.068152  0.011504
0.025385  0.097538  0.020626
0.026226  0.121530  0.030838
0.027066  0.135402  0.040031
0.027907  0.139804  0.046120
0.028748  0.138123  0.047701
0.029589  0.133883  0.044474
0.030430  0.129261  0.037289
0.031271  0.124087  0.027844
0.032112  0.115877  0.018139
0.032952  0.102104  0.009898
0.033793  0.083122  0.004143
0.034634  0.062134  0.001041
0.035475  0.042719  0.000036
0.036316  0.027025  0.000197
0.037157  0.015585  0.000616
0.037998  0.007918  0.000730
0.038838  0.003209  0.000446
0.039679  0.000737  0.000072
0.040520  0.000000  0.000082
0.041361  0.000611  0.000848
0.042202  0.002135  0.002432
0.043043  0.003948  0.004528
0.043883  0.005244  0.006564
0.044724  0.005322  0.007912
0.045565  0.004042  0.008129
0.046406  0.002018  0.007125
0.047247  0.000358  0.005204
0.048088  0.000265  0.002962
0.048929  0.002765  0.001077
0.049769  0.008613  0.000086
0.050610  0.018301  0.000215
0.051451  0.032064  0.001318
0.052292  0.049799  0.002950
0.053133  0.070861  0.004536
0.053974  0.093849  0.005567
0.054815  0.116460  0.005756
0.055655  0.135543  0.005108
0.056496  0.147600  0.003879
0.057337  0.149963  0.002460
0.058178  0.142187  0.001225
0.059019  0.126451  0.000407
0.059860  0.106312  0.000046
0.060701  0.084934  0.000015
0.061541  0.064296  0.000108
0.062382  0.045685  0.000152
0.063223  0.030784  0.000089
0.064064  0.022531  0.000005
0.064905  0.024538  0.000084
0.065746  0.037972  0.000525
0.066587  0.058370  0.001439
0.067427  0.077921  0.002786
0.068268  0.091362  0.004360
0.069109  0.097945  0.005846
0.069950  0.099381  0.006913
0.070791  0.097767  0.007317
0.071632  0.094751  0.006978
0.072472  0.091427  0.005997
0.073313  0.088446  0.004618
0.074154  0.086149  0.003147
0.074995  0.084664  0.001855
0.075836  0.083987  0.000911
0.076677  0.084030  0.000347
0.077518  0.084643  0.000091
0.078358  0.085589  0.000013
0.079199  0.086507  0.000002
0.080040  0.086853  0.000009
0.080881  0.085845  0.000062
0.081722  0.082474  0.000242
0.082563  0.075756  0.000627
0.083404  0.065387  0.001241
0.084244  0.052544  0.002020
0.085085  0.039794  0.002819
0.085926  0.029688  0.003449
0.086767  0.023543  0.003743
0.087608  0.021632  0.003609
0.088449  0.023962  0.003070
0.089290  0.030438  0.002260
0.090130  0.040255  0.001377
0.090971  0.051466  0.000627
0.091812  0.061706  0.000156
0.092653  0.069452  0.000012
