# freq window freq_fbest window_power
-1.000000  0.723556  -0.817376 0.317872 
-0.999900  0.724819  -0.817276 0.318427 
-0.999800  0.725253  -0.817176 0.318618 
-0.999700  0.724858  -0.817076 0.318444 
-0.999600  0.723638  -0.816976 0.317908 
-0.999500  0.721597  -0.816876 0.317011 
-0.999400  0.718742  -0.816776 0.315757 
-0.999300  0.715082  -0.816676 0.314149 
-0.999200  0.710628  -0.816576 0.312193 
-0.999100  0.705393  -0.816476 0.309893 
-0.999000  0.699393  -0.816376 0.307257 
-0.998900  0.692644  -0.816276 0.304292 
-0.998800  0.685164  -0.816176 0.301006 
-0.998700  0.676975  -0.816076 0.297408 
-0.998600  0.668099  -0.815976 0.293509 
-0.998500  0.658558  -0.815876 0.289317 
-0.998400  0.648380  -0.815776 0.284846 
-0.998300  0.637589  -0.815676 0.280105 
-0.998200  0.626215  -0.815576 0.275108 
-0.998100  0.614287  -0.815476 0.269868 
-0.998000  0.601835  -0.815376 0.264398 
-0.997900  0.588892  -0.815276 0.258712 
-0.997800  0.575489  -0.815176 0.252823 
-0.997700  0.561660  -0.815076 0.246748 
-0.997600  0.547439  -0.814976 0.240500 
-0.997500  0.532861  -0.814876 0.234096 
-0.997400  0.517962  -0.814776 0.227551 
-0.997300  0.502777  -0.814676 0.220879 
-0.997200  0.487342  -0.814576 0.214099 
-0.997100  0.471693  -0.814476 0.207224 
-0.997000  0.455868  -0.814376 0.200272 
-0.996900  0.439902  -0.814276 0.193258 
-0.996800  0.423832  -0.814176 0.186198 
-0.996700  0.407694  -0.814076 0.179108 
-0.996600  0.391522  -0.813976 0.172003 
-0.996500  0.375353  -0.813876 0.164900 
-0.996400  0.359222  -0.813776 0.157813 
-0.996300  0.343161  -0.813676 0.150757 
-0.996200  0.327205  -0.813576 0.143748 
-0.996100  0.311386  -0.813476 0.136798 
-0.996000  0.295736  -0.813376 0.129923 
-0.995900  0.280285  -0.813276 0.123134 
-0.995800  0.265062  -0.813176 0.116447 
-0.995700  0.250096  -0.813076 0.109872 
-0.995600  0.235414  -0.812976 0.103422 
-0.995500  0.221042  -0.812876 0.097108 
-0.995400  0.207004  -0.812776 0.090941 
-0.995300  0.193324  -0.812676 0.084931 
-0.995200  0.180023  -0.812576 0.079087 
-0.995100  0.167121  -0.812476 0.073419 
-0.995000  0.154636  -0.812376 0.067935 
-0.994900  0.142587  -0.812276 0.062641 
-0.994800  0.130988  -0.812176 0.057545 
-0.994700  0.119853  -0.812076 0.052654 
-0.994600  0.109194  -0.811976 0.047971 
-0.994500  0.099023  -0.811876 0.043503 
-0.994400  0.089348  -0.811776 0.039252 
-0.994300  0.080176  -0.811676 0.035223 
-0.994200  0.071513  -0.811576 0.031417 
-0.994100  0.063363  -0.811476 0.027837 
-0.994000  0.055729  -0.811376 0.024483 
-0.993900  0.048612  -0.811276 0.021356 
-0.993800  0.042011  -0.811176 0.018456 
-0.993700  0.035923  -0.811076 0.015782 
-0.993600  0.030347  -0.810976 0.013332 
-0.993500  0.025275  -0.810876 0.011104 
-0.993400  0.020703  -0.810776 0.009095 
-0.993300  0.016622  -0.810676 0.007303 
-0.993200  0.013024  -0.810576 0.005722 
-0.993100  0.009898  -0.810476 0.004348 
-0.993000  0.007232  -0.810376 0.003177 
-0.992900  0.005015  -0.810276 0.002203 
-0.992800  0.003233  -0.810176 0.001420 
-0.992700  0.001871  -0.810076 0.000822 
-0.992600  0.000915  -0.809976 0.000402 
-0.992500  0.000347  -0.809876 0.000153 
-0.992400  0.000152  -0.809776 0.000067 
-0.992300  0.000311  -0.809676 0.000136 
-0.992200  0.000806  -0.809576 0.000354 
-0.992100  0.001619  -0.809476 0.000711 
-0.992000  0.002731  -0.809376 0.001200 
-0.991900  0.004121  -0.809276 0.001811 
-0.991800  0.005771  -0.809176 0.002535 
-0.991700  0.007661  -0.809076 0.003366 
-0.991600  0.009769  -0.808976 0.004292 
-0.991500  0.012077  -0.808876 0.005306 
-0.991400  0.014564  -0.808776 0.006398 
