# freq window freq_fbest window_power
-0.947600  0.004340  -0.907080 0.002352 
-0.947500  0.004284  -0.906980 0.002321 
-0.947400  0.004219  -0.906880 0.002286 
-0.947300  0.004146  -0.906780 0.002247 
-0.947200  0.004065  -0.906680 0.002203 
-0.947100  0.003975  -0.906580 0.002154 
-0.947000  0.003878  -0.906480 0.002102 
-0.946900  0.003773  -0.906380 0.002045 
-0.946800  0.003662  -0.906280 0.001984 
-0.946700  0.003543  -0.906180 0.001920 
-0.946600  0.003419  -0.906080 0.001853 
-0.946500  0.003288  -0.905980 0.001782 
-0.946400  0.003153  -0.905880 0.001709 
-0.946300  0.003013  -0.905780 0.001633 
-0.946200  0.002870  -0.905680 0.001555 
-0.946100  0.002723  -0.905580 0.001475 
-0.946000  0.002573  -0.905480 0.001395 
-0.945900  0.002422  -0.905380 0.001313 
-0.945800  0.002270  -0.905280 0.001230 
-0.945700  0.002117  -0.905180 0.001147 
-0.945600  0.001965  -0.905080 0.001065 
-0.945500  0.001814  -0.904980 0.000983 
-0.945400  0.001665  -0.904880 0.000902 
-0.945300  0.001518  -0.904780 0.000823 
-0.945200  0.001375  -0.904680 0.000745 
-0.945100  0.001236  -0.904580 0.000670 
-0.945000  0.001102  -0.904480 0.000597 
-0.944900  0.000973  -0.904380 0.000527 
-0.944800  0.000851  -0.904280 0.000461 
-0.944700  0.000735  -0.904180 0.000398 
-0.944600  0.000627  -0.904080 0.000340 
-0.944500  0.000527  -0.903980 0.000285 
-0.944400  0.000435  -0.903880 0.000236 
-0.944300  0.000352  -0.903780 0.000191 
-0.944200  0.000279  -0.903680 0.000151 
-0.944100  0.000216  -0.903580 0.000117 
-0.944000  0.000163  -0.903480 0.000088 
-0.943900  0.000120  -0.903380 0.000065 
-0.943800  0.000088  -0.903280 0.000048 
-0.943700  0.000067  -0.903180 0.000036 
-0.943600  0.000057  -0.903080 0.000031 
-0.943500  0.000057  -0.902980 0.000031 
-0.943400  0.000069  -0.902880 0.000038 
-0.943300  0.000092  -0.902780 0.000050 
-0.943200  0.000126  -0.902680 0.000068 
-0.943100  0.000170  -0.902580 0.000092 
-0.943000  0.000224  -0.902480 0.000122 
-0.942900  0.000289  -0.902380 0.000157 
-0.942800  0.000363  -0.902280 0.000197 
-0.942700  0.000447  -0.902180 0.000242 
-0.942600  0.000540  -0.902080 0.000292 
-0.942500  0.000640  -0.901980 0.000347 
-0.942400  0.000749  -0.901880 0.000406 
-0.942300  0.000865  -0.901780 0.000469 
-0.942200  0.000987  -0.901680 0.000535 
-0.942100  0.001115  -0.901580 0.000604 
-0.942000  0.001248  -0.901480 0.000676 
-0.941900  0.001385  -0.901380 0.000751 
-0.941800  0.001526  -0.901280 0.000827 
-0.941700  0.001670  -0.901180 0.000905 
-0.941600  0.001816  -0.901080 0.000984 
-0.941500  0.001962  -0.900980 0.001063 
-0.941400  0.002109  -0.900880 0.001143 
-0.941300  0.002256  -0.900780 0.001222 
-0.941200  0.002401  -0.900680 0.001301 
-0.941100  0.002544  -0.900580 0.001378 
-0.941000  0.002684  -0.900480 0.001454 
-0.940900  0.002820  -0.900380 0.001528 
-0.940800  0.002951  -0.900280 0.001599 
-0.940700  0.003077  -0.900180 0.001667 
-0.940600  0.003197  -0.900080 0.001732 
-0.940500  0.003310  -0.899980 0.001794 
-0.940400  0.003416  -0.899880 0.001851 
-0.940300  0.003514  -0.899780 0.001904 
-0.940200  0.003603  -0.899680 0.001952 
-0.940100  0.003683  -0.899580 0.001996 
-0.940000  0.003753  -0.899480 0.002034 
-0.939900  0.003814  -0.899380 0.002067 
-0.939800  0.003864  -0.899280 0.002094 
-0.939700  0.003903  -0.899180 0.002115 
-0.939600  0.003932  -0.899080 0.002131 
-0.939500  0.003950  -0.898980 0.002141 
