#BJD pha mod pha_sorted mod_sorted 
-3.316224  0.864823  126.333490     0.004823  140.357906
-3.070898  0.874823  127.476365     0.014823  141.058728
-2.825573  0.884823  128.614730     0.024823  141.701436
-2.580248  0.894823  129.744092     0.034823  142.283494
-2.334922  0.904823  130.859993     0.044823  142.802605
-2.089597  0.914823  131.958031     0.054823  143.256719
-1.844271  0.924823  133.033871     0.064823  143.644045
-1.598946  0.934823  134.083267     0.074823  143.963055
-1.353621  0.944823  135.102079     0.084823  144.212488
-1.108295  0.954823  136.086285     0.094823  144.391361
-0.862970  0.964823  137.032002     0.104823  144.498969
-0.617644  0.974823  137.935496     0.114823  144.534885
-0.372319  0.984823  138.793202     0.124823  144.498969
-0.126994  0.994823  139.601736     0.134823  144.391361
0.118332  0.004823  140.357906     0.144823  144.212488
0.363657  0.014823  141.058728     0.154823  143.963055
0.608983  0.024823  141.701436     0.164823  143.644045
0.854308  0.034823  142.283494     0.174823  143.256719
1.099633  0.044823  142.802605     0.184823  142.802605
1.344959  0.054823  143.256719     0.194823  142.283494
1.590284  0.064823  143.644045     0.204823  141.701436
1.835610  0.074823  143.963055     0.214823  141.058728
2.080935  0.084823  144.212488     0.224823  140.357906
2.326260  0.094823  144.391361     0.234823  139.601736
2.571586  0.104823  144.498969     0.244823  138.793202
2.816911  0.114823  144.534885     0.254823  137.935496
3.062237  0.124823  144.498969     0.264823  137.032002
3.307562  0.134823  144.391361     0.274823  136.086285
3.552887  0.144823  144.212488     0.284823  135.102079
3.798213  0.154823  143.963055     0.294823  134.083267
4.043538  0.164823  143.644045     0.304823  133.033871
4.288864  0.174823  143.256719     0.314823  131.958031
4.534189  0.184823  142.802605     0.324823  130.859993
4.779514  0.194823  142.283494     0.334823  129.744092
5.024840  0.204823  141.701436     0.344823  128.614730
5.270165  0.214823  141.058728     0.354823  127.476365
5.515491  0.224823  140.357906     0.364823  126.333490
5.760816  0.234823  139.601736     0.374823  125.190615
6.006141  0.244823  138.793202     0.384823  124.052251
6.251467  0.254823  137.935496     0.394823  122.922889
6.496792  0.264823  137.032002     0.404823  121.806988
6.742117  0.274823  136.086285     0.414823  120.708950
6.987443  0.284823  135.102079     0.424823  119.633110
7.232768  0.294823  134.083267     0.434823  118.583713
7.478094  0.304823  133.033871     0.444823  117.564902
7.723419  0.314823  131.958031     0.454823  116.580695
7.968744  0.324823  130.859993     0.464823  115.634979
8.214070  0.334823  129.744092     0.474823  114.731485
8.459395  0.344823  128.614730     0.484823  113.873778
8.704721  0.354823  127.476365     0.494823  113.065245
8.950046  0.364823  126.333490     0.504823  112.309075
9.195371  0.374823  125.190615     0.514823  111.608253
9.440697  0.384823  124.052251     0.524823  110.965545
9.686022  0.394823  122.922889     0.534823  110.383487
9.931348  0.404823  121.806988     0.544823  109.864376
10.176673  0.414823  120.708950     0.554823  109.410262
10.421998  0.424823  119.633110     0.564823  109.022935
10.667324  0.434823  118.583713     0.574823  108.703926
10.912649  0.444823  117.564902     0.584823  108.454493
11.157975  0.454823  116.580695     0.594823  108.275619
11.403300  0.464823  115.634979     0.604823  108.168012
11.648625  0.474823  114.731485     0.614823  108.132096
11.893951  0.484823  113.873778     0.624823  108.168012
12.139276  0.494823  113.065245     0.634823  108.275619
12.384602  0.504823  112.309075     0.644823  108.454493
12.629927  0.514823  111.608253     0.654823  108.703926
12.875252  0.524823  110.965545     0.664823  109.022935
13.120578  0.534823  110.383487     0.674823  109.410262
13.365903  0.544823  109.864376     0.684823  109.864376
13.611229  0.554823  109.410262     0.694823  110.383487
13.856554  0.564823  109.022935     0.704823  110.965545
14.101879  0.574823  108.703926     0.714823  111.608253
14.347205  0.584823  108.454493     0.724823  112.309075
14.592530  0.594823  108.275619     0.734823  113.065245
14.837856  0.604823  108.168012     0.744823  113.873778
15.083181  0.614823  108.132096     0.754823  114.731485
15.328506  0.624823  108.168012     0.764823  115.634979
15.573832  0.634823  108.275619     0.774823  116.580695
15.819157  0.644823  108.454493     0.784823  117.564902
16.064483  0.654823  108.703926     0.794823  118.583713
16.309808  0.664823  109.022935     0.804823  119.633110
16.555133  0.674823  109.410262     0.814823  120.708950
16.800459  0.684823  109.864376     0.824823  121.806988
17.045784  0.694823  110.383487     0.834823  122.922889
17.291110  0.704823  110.965545     0.844823  124.052251
17.536435  0.714823  111.608253     0.854823  125.190615
17.781760  0.724823  112.309075     0.864823  126.333490
18.027086  0.734823  113.065245     0.874823  127.476365
18.272411  0.744823  113.873778     0.884823  128.614730
18.517737  0.754823  114.731485     0.894823  129.744092
18.763062  0.764823  115.634979     0.904823  130.859993
19.008387  0.774823  116.580695     0.914823  131.958031
19.253713  0.784823  117.564902     0.924823  133.033871
19.499038  0.794823  118.583713     0.934823  134.083267
19.744364  0.804823  119.633110     0.944823  135.102079
19.989689  0.814823  120.708950     0.954823  136.086285
20.235014  0.824823  121.806988     0.964823  137.032002
20.480340  0.834823  122.922889     0.974823  137.935496
20.725665  0.844823  124.052251     0.984823  138.793202
20.970991  0.854823  125.190615     0.994823  139.601736
