# Generalized Lomb-Scargle periodogram
# Parameters:
#    Data file: fakeGLS_it0
#    ofac     : 10
#    hifac    : 1
#    norm     : ZK
# 1) Frequency, 2) Normalized power 3) Window function
0.001000  0.029107  0.944590
0.001050  0.029174  0.939049
0.001100  0.029245  0.933265
0.001150  0.029320  0.927240
0.001200  0.029398  0.920978
0.001250  0.029480  0.914484
0.001300  0.029565  0.907762
0.001350  0.029654  0.900815
0.001400  0.029746  0.893649
0.001450  0.029843  0.886267
0.001500  0.029943  0.878675
0.001549  0.030047  0.870876
0.001599  0.030154  0.862876
0.001649  0.030266  0.854680
0.001699  0.030381  0.846293
0.001749  0.030500  0.837720
0.001799  0.030624  0.828966
0.001849  0.030751  0.820036
0.001899  0.030882  0.810937
0.001949  0.031018  0.801674
0.001999  0.031157  0.792251
0.002049  0.031301  0.782676
0.002099  0.031450  0.772954
0.002149  0.031602  0.763091
0.002199  0.031759  0.753092
0.002249  0.031921  0.742965
0.002299  0.032086  0.732714
0.002349  0.032257  0.722346
0.002399  0.032432  0.711868
0.002449  0.032612  0.701285
0.002499  0.032797  0.690603
0.002549  0.032986  0.679830
0.002598  0.033180  0.668971
0.002648  0.033380  0.658033
0.002698  0.033584  0.647022
0.002748  0.033794  0.635945
0.002798  0.034008  0.624808
0.002848  0.034228  0.613618
0.002898  0.034454  0.602380
0.002948  0.034685  0.591102
0.002998  0.034921  0.579789
0.003048  0.035163  0.568449
0.003098  0.035410  0.557087
0.003148  0.035664  0.545711
0.003198  0.035923  0.534325
0.003248  0.036188  0.522938
0.003298  0.036460  0.511554
0.003348  0.036737  0.500181
0.003398  0.037021  0.488824
0.003448  0.037311  0.477490
0.003498  0.037607  0.466185
0.003548  0.037910  0.454914
0.003598  0.038220  0.443685
0.003647  0.038536  0.432502
0.003697  0.038859  0.421371
0.003747  0.039189  0.410299
0.003797  0.039527  0.399291
0.003847  0.039871  0.388353
0.003897  0.040223  0.377490
0.003947  0.040582  0.366708
0.003997  0.040948  0.356012
0.004047  0.041323  0.345407
0.004097  0.041705  0.334899
0.004147  0.042095  0.324492
0.004197  0.042492  0.314192
0.004247  0.042898  0.304004
0.004297  0.043313  0.293931
0.004347  0.043735  0.283979
0.004397  0.044166  0.274153
0.004447  0.044606  0.264456
0.004497  0.045055  0.254893
0.004547  0.045512  0.245468
0.004597  0.045978  0.236185
0.004647  0.046454  0.227048
0.004696  0.046939  0.218061
0.004746  0.047433  0.209227
0.004796  0.047937  0.200550
0.004846  0.048450  0.192032
0.004896  0.048974  0.183679
0.004946  0.049507  0.175491
0.004996  0.050050  0.167473
0.005046  0.050604  0.159626
0.005096  0.051168  0.151954
0.005146  0.051743  0.144460
0.005196  0.052328  0.137144
0.005246  0.052924  0.130011
0.005296  0.053531  0.123061
0.005346  0.054149  0.116296
0.005396  0.054778  0.109719
0.005446  0.055419  0.103330
0.005496  0.056071  0.097131
0.005546  0.056735  0.091124
0.005596  0.057410  0.085310
0.005646  0.058098  0.079689
0.005696  0.058797  0.074263
0.005745  0.059509  0.069031
0.005795  0.060233  0.063995
0.005845  0.060969  0.059155
0.005895  0.061718  0.054512
0.005945  0.062479  0.050064
0.005995  0.063254  0.045813
0.006045  0.064041  0.041758
0.006095  0.064841  0.037898
0.006145  0.065655  0.034234
0.006195  0.066481  0.030764
0.006245  0.067321  0.027488
0.006295  0.068175  0.024405
0.006345  0.069042  0.021514
0.006395  0.069922  0.018813
0.006445  0.070817  0.016301
0.006495  0.071725  0.013978
0.006545  0.072647  0.011841
0.006595  0.073583  0.009888
0.006645  0.074533  0.008119
0.006695  0.075497  0.006530
0.006745  0.076475  0.005120
0.006794  0.077468  0.003887
0.006844  0.078474  0.002828
0.006894  0.079495  0.001942
0.006944  0.080530  0.001225
0.006994  0.081580  0.000675
0.007044  0.082643  0.000290
0.007094  0.083721  0.000066
0.007144  0.084813  0.000001
0.007194  0.085920  0.000091
0.007244  0.087040  0.000334
0.007294  0.088175  0.000727
0.007344  0.089324  0.001266
0.007394  0.090487  0.001948
0.007444  0.091664  0.002770
0.007494  0.092854  0.003728
0.007544  0.094059  0.004819
0.007594  0.095277  0.006039
0.007644  0.096508  0.007385
0.007694  0.097753  0.008852
0.007744  0.099011  0.010438
0.007794  0.100282  0.012138
0.007843  0.101566  0.013949
0.007893  0.102863  0.015866
0.007943  0.104172  0.017886
0.007993  0.105493  0.020005
0.008043  0.106827  0.022219
0.008093  0.108172  0.024524
0.008143  0.109528  0.026916
0.008193  0.110896  0.029390
0.008243  0.112275  0.031943
0.008293  0.113664  0.034571
0.008343  0.115063  0.037270
0.008393  0.116472  0.040035
0.008443  0.117891  0.042863
0.008493  0.119318  0.045749
0.008543  0.120755  0.048689
0.008593  0.122199  0.051680
0.008643  0.123652  0.054716
0.008693  0.125112  0.057795
0.008743  0.126579  0.060913
0.008793  0.128052  0.064064
0.008843  0.129531  0.067245
0.008892  0.131016  0.070453
0.008942  0.132505  0.073683
0.008992  0.133999  0.076931
0.009042  0.135497  0.080195
0.009092  0.136998  0.083468
0.009142  0.138502  0.086749
0.009192  0.140008  0.090034
0.009242  0.141515  0.093317
0.009292  0.143023  0.096597
0.009342  0.144532  0.099870
0.009392  0.146040  0.103131
0.009442  0.147547  0.106378
0.009492  0.149052  0.109607
0.009542  0.150554  0.112815
0.009592  0.152054  0.115999
0.009642  0.153550  0.119155
0.009692  0.155041  0.122280
0.009742  0.156527  0.125372
0.009792  0.158007  0.128427
0.009842  0.159481  0.131442
0.009892  0.160947  0.134415
0.009941  0.162405  0.137342
0.009991  0.163854  0.140222
0.010041  0.165294  0.143052
0.010091  0.166724  0.145828
0.010141  0.168142  0.148549
0.010191  0.169549  0.151213
0.010241  0.170944  0.153817
0.010291  0.172326  0.156358
0.010341  0.173693  0.158836
0.010391  0.175046  0.161248
0.010441  0.176384  0.163591
0.010491  0.177706  0.165865
0.010541  0.179012  0.168068
0.010591  0.180300  0.170197
0.010641  0.181571  0.172252
0.010691  0.182823  0.174230
0.010741  0.184056  0.176132
0.010791  0.185269  0.177955
0.010841  0.186462  0.179698
0.010891  0.187634  0.181360
0.010941  0.188785  0.182940
0.010990  0.189914  0.184438
0.011040  0.191021  0.185853
0.011090  0.192105  0.187183
0.011140  0.193165  0.188428
0.011190  0.194202  0.189588
0.011240  0.195215  0.190663
0.011290  0.196203  0.191651
0.011340  0.197167  0.192553
0.011390  0.198106  0.193369
0.011440  0.199019  0.194098
0.011490  0.199908  0.194740
0.011540  0.200770  0.195296
0.011590  0.201607  0.195765
0.011640  0.202418  0.196149
0.011690  0.203204  0.196446
0.011740  0.203963  0.196659
0.011790  0.204697  0.196786
0.011840  0.205405  0.196829
0.011890  0.206088  0.196788
0.011940  0.206746  0.196664
0.011990  0.207378  0.196458
0.012040  0.207986  0.196171
0.012089  0.208570  0.195803
0.012139  0.209130  0.195355
0.012189  0.209666  0.194829
0.012239  0.210180  0.194225
0.012289  0.210671  0.193545
0.012339  0.211140  0.192790
0.012389  0.211589  0.191961
0.012439  0.212017  0.191059
0.012489  0.212426  0.190086
0.012539  0.212815  0.189043
0.012589  0.213187  0.187932
0.012639  0.213542  0.186755
0.012689  0.213881  0.185511
0.012739  0.214204  0.184204
0.012789  0.214514  0.182836
0.012839  0.214810  0.181406
0.012889  0.215093  0.179918
0.012939  0.215366  0.178373
0.012989  0.215628  0.176772
0.013039  0.215881  0.175118
0.013089  0.216126  0.173413
0.013138  0.216363  0.171657
0.013188  0.216594  0.169853
0.013238  0.216819  0.168004
0.013288  0.217040  0.166110
0.013338  0.217257  0.164173
0.013388  0.217471  0.162196
0.013438  0.217682  0.160181
0.013488  0.217892  0.158129
0.013538  0.218101  0.156042
0.013588  0.218309  0.153923
0.013638  0.218516  0.151772
0.013688  0.218724  0.149593
0.013738  0.218933  0.147387
0.013788  0.219142  0.145156
0.013838  0.219351  0.142901
0.013888  0.219561  0.140626
0.013938  0.219772  0.138331
0.013988  0.219982  0.136019
0.014038  0.220193  0.133691
0.014088  0.220404  0.131350
0.014138  0.220613  0.128997
0.014187  0.220822  0.126634
0.014237  0.221028  0.124263
0.014287  0.221231  0.121885
0.014337  0.221431  0.119503
0.014387  0.221627  0.117118
0.014437  0.221817  0.114732
0.014487  0.222002  0.112346
0.014537  0.222179  0.109963
0.014587  0.222348  0.107583
0.014637  0.222507  0.105209
0.014687  0.222657  0.102842
0.014737  0.222795  0.100483
0.014787  0.222920  0.098134
0.014837  0.223031  0.095797
0.014887  0.223127  0.093473
0.014937  0.223207  0.091163
0.014987  0.223269  0.088868
0.015037  0.223313  0.086591
0.015087  0.223337  0.084331
0.015137  0.223340  0.082091
0.015187  0.223321  0.079872
0.015236  0.223278  0.077674
0.015286  0.223211  0.075500
0.015336  0.223118  0.073349
0.015386  0.222999  0.071223
0.015436  0.222851  0.069123
0.015486  0.222675  0.067049
0.015536  0.222469  0.065004
0.015586  0.222231  0.062987
0.015636  0.221962  0.060999
0.015686  0.221660  0.059041
0.015736  0.221325  0.057114
0.015786  0.220954  0.055219
0.015836  0.220548  0.053355
0.015886  0.220106  0.051524
0.015936  0.219627  0.049727
0.015986  0.219110  0.047963
0.016036  0.218555  0.046233
0.016086  0.217960  0.044537
0.016136  0.217326  0.042877
0.016186  0.216651  0.041251
0.016236  0.215935  0.039661
0.016285  0.215178  0.038106
0.016335  0.214380  0.036588
0.016385  0.213539  0.035105
0.016435  0.212655  0.033659
0.016485  0.211728  0.032248
0.016535  0.210759  0.030874
0.016585  0.209746  0.029536
0.016635  0.208689  0.028234
0.016685  0.207589  0.026968
0.016735  0.206445  0.025737
0.016785  0.205258  0.024543
0.016835  0.204027  0.023385
0.016885  0.202753  0.022261
0.016935  0.201435  0.021173
0.016985  0.200075  0.020120
0.017035  0.198671  0.019101
0.017085  0.197226  0.018116
0.017135  0.195739  0.017165
0.017185  0.194210  0.016248
0.017235  0.192641  0.015364
0.017285  0.191032  0.014512
0.017334  0.189383  0.013692
0.017384  0.187696  0.012904
0.017434  0.185971  0.012147
0.017484  0.184210  0.011421
0.017534  0.182413  0.010725
0.017584  0.180581  0.010058
0.017634  0.178716  0.009420
