#BJD pha mod pha_sorted mod_sorted 
-1.089747  0.800819  -5.862659     0.000819  0.840688
-1.035036  0.810819  -5.420092     0.010819  0.964221
-0.980324  0.820819  -4.979271     0.020819  1.060812
-0.925613  0.830819  -4.541936     0.030819  1.130079
-0.870901  0.840819  -4.109814     0.040819  1.171749
-0.816190  0.850819  -3.684610     0.050819  1.185657
-0.761479  0.860819  -3.268001     0.060819  1.171749
-0.706767  0.870819  -2.861632     0.070819  1.130079
-0.652056  0.880819  -2.467107     0.080819  1.060812
-0.597344  0.890819  -2.085983     0.090819  0.964221
-0.542633  0.900819  -1.719763     0.100819  0.840688
-0.487921  0.910819  -1.369893     0.110819  0.690699
-0.433210  0.920819  -1.037755     0.120819  0.514848
-0.378499  0.930819  -0.724658     0.130819  0.313827
-0.323787  0.940819  -0.431838     0.140819  0.088431
-0.269076  0.950819  -0.160452     0.150819  -0.160452
-0.214364  0.960819  0.088431     0.160819  -0.431838
-0.159653  0.970819  0.313827     0.170819  -0.724658
-0.104941  0.980819  0.514848     0.180819  -1.037755
-0.050230  0.990819  0.690699     0.190819  -1.369893
0.004482  0.000819  0.840688     0.200819  -1.719763
0.059193  0.010819  0.964221     0.210819  -2.085983
0.113904  0.020819  1.060812     0.220819  -2.467107
0.168616  0.030819  1.130079     0.230819  -2.861632
0.223327  0.040819  1.171749     0.240819  -3.268001
0.278039  0.050819  1.185657     0.250819  -3.684610
0.332750  0.060819  1.171749     0.260819  -4.109814
0.387462  0.070819  1.130079     0.270819  -4.541936
0.442173  0.080819  1.060812     0.280819  -4.979271
0.496884  0.090819  0.964221     0.290819  -5.420092
0.551596  0.100819  0.840688     0.300819  -5.862659
0.606307  0.110819  0.690699     0.310819  -6.305227
0.661019  0.120819  0.514848     0.320819  -6.746047
0.715730  0.130819  0.313827     0.330819  -7.183382
0.770442  0.140819  0.088431     0.340819  -7.615504
0.825153  0.150819  -0.160452     0.350819  -8.040709
0.879865  0.160819  -0.431838     0.360819  -8.457317
0.934576  0.170819  -0.724658     0.370819  -8.863686
0.989287  0.180819  -1.037755     0.380819  -9.258211
1.043999  0.190819  -1.369893     0.390819  -9.639336
1.098710  0.200819  -1.719763     0.400819  -10.005555
1.153422  0.210819  -2.085983     0.410819  -10.355425
1.208133  0.220819  -2.467107     0.420819  -10.687564
1.262845  0.230819  -2.861632     0.430819  -11.000660
1.317556  0.240819  -3.268001     0.440819  -11.293480
1.372267  0.250819  -3.684610     0.450819  -11.564867
1.426979  0.260819  -4.109814     0.460819  -11.813749
1.481690  0.270819  -4.541936     0.470819  -12.039146
1.536402  0.280819  -4.979271     0.480819  -12.240166
1.591113  0.290819  -5.420092     0.490819  -12.416018
1.645825  0.300819  -5.862659     0.500819  -12.566006
1.700536  0.310819  -6.305227     0.510819  -12.689539
1.755248  0.320819  -6.746047     0.520819  -12.786130
1.809959  0.330819  -7.183382     0.530819  -12.855397
1.864670  0.340819  -7.615504     0.540819  -12.897067
1.919382  0.350819  -8.040709     0.550819  -12.910975
1.974093  0.360819  -8.457317     0.560819  -12.897067
2.028805  0.370819  -8.863686     0.570819  -12.855397
2.083516  0.380819  -9.258211     0.580819  -12.786130
2.138228  0.390819  -9.639336     0.590819  -12.689539
2.192939  0.400819  -10.005555     0.600819  -12.566006
2.247650  0.410819  -10.355425     0.610819  -12.416018
2.302362  0.420819  -10.687564     0.620819  -12.240166
2.357073  0.430819  -11.000660     0.630819  -12.039146
2.411785  0.440819  -11.293480     0.640819  -11.813749
2.466496  0.450819  -11.564867     0.650819  -11.564867
2.521208  0.460819  -11.813749     0.660819  -11.293480
2.575919  0.470819  -12.039146     0.670819  -11.000660
2.630631  0.480819  -12.240166     0.680819  -10.687564
2.685342  0.490819  -12.416018     0.690819  -10.355425
2.740053  0.500819  -12.566006     0.700819  -10.005555
2.794765  0.510819  -12.689539     0.710819  -9.639336
2.849476  0.520819  -12.786130     0.720819  -9.258211
2.904188  0.530819  -12.855397     0.730819  -8.863686
2.958899  0.540819  -12.897067     0.740819  -8.457317
3.013611  0.550819  -12.910975     0.750819  -8.040709
3.068322  0.560819  -12.897067     0.760819  -7.615504
3.123033  0.570819  -12.855397     0.770819  -7.183382
3.177745  0.580819  -12.786130     0.780819  -6.746047
3.232456  0.590819  -12.689539     0.790819  -6.305227
3.287168  0.600819  -12.566006     0.800819  -5.862659
3.341879  0.610819  -12.416018     0.810819  -5.420092
3.396591  0.620819  -12.240166     0.820819  -4.979271
3.451302  0.630819  -12.039146     0.830819  -4.541936
3.506014  0.640819  -11.813749     0.840819  -4.109814
3.560725  0.650819  -11.564867     0.850819  -3.684610
3.615436  0.660819  -11.293480     0.860819  -3.268001
3.670148  0.670819  -11.000660     0.870819  -2.861632
3.724859  0.680819  -10.687564     0.880819  -2.467107
3.779571  0.690819  -10.355425     0.890819  -2.085983
3.834282  0.700819  -10.005555     0.900819  -1.719763
3.888994  0.710819  -9.639336     0.910819  -1.369893
3.943705  0.720819  -9.258211     0.920819  -1.037755
3.998416  0.730819  -8.863686     0.930819  -0.724658
4.053128  0.740819  -8.457317     0.940819  -0.431838
4.107839  0.750819  -8.040709     0.950819  -0.160452
4.162551  0.760819  -7.615504     0.960819  0.088431
4.217262  0.770819  -7.183382     0.970819  0.313827
4.271974  0.780819  -6.746047     0.980819  0.514848
4.326685  0.790819  -6.305227     0.990819  0.690699
